Height,Wind
41910,8528
41912,8533
41915,8537
41919,8541
41919,8553
41920,8557
41923,8561
41926,8565
41926,8586
41926,8592
41927,8596
41929,8601
41930,8607
41932,8613
41932,8621
41932,8627
41935,8631
41935,8639
41935,8647
41936,8652
41936,8657
41939,8661
41941,8666
41945,8670
41945,8680
41946,8684
41949,8688
41952,8692
41952,8700
41954,8704
41955,8708
41958,8712
41961,8716
41963,8722
41963,8734
41964,8738
41967,8742
41969,8747
41971,8753
41971,8761
41972,8765
41975,8769
41978,8773
41978,8783
41978,8789
41979,8793
41981,8798
41984,8802
41986,8808
41986,8818
41987,8822
41990,8826
41992,8831
41994,8837
41994,8843
41995,8847
41998,8851
42001,8855
42001,8865
42001,8871
42002,8875
42005,8879
42008,8883
42012,8887
42014,8891
42015,8895
42018,8899
42018,8906
42020,8912
42022,8916
42023,8920
42026,8924
42029,8928
42029,8971
42031,8975
42032,8979
42034,8984
42035,8990
42037,8996
42037,9004
42037,9010
42039,9015
42042,9019
42042,9029
42042,9035
42043,9039
42046,9043
42049,9047
42051,9053
42051,9059
42052,9063
42055,9067
42057,9072
42059,9078
42059,9084
42060,9088
42063,9092
42066,9096
42070,9100
42070,9110
42071,9114
42073,9119
42075,9124
42079,9128
42079,9138
42080,9142
42083,9146
42085,9151
42087,9157
42087,9166
42087,9172
42089,9177
42092,9181
42096,9185
42098,9189
42099,9193
42102,9197
42104,9202
42105,9209
42107,9213
42108,9217
42111,9221
42113,9226
42115,9232
42115,9241
42116,9245
42119,9249
42122,9253
42122,9289
42124,9293
42125,9297
42128,9301
42130,9306
42132,9312
42132,9321
42133,9325
42136,9329
42138,9334
42138,9343
42138,9349
42138,9354
42141,9358
42141,9365
42143,9371
42145,9375
42145,9383
42145,9390
42148,9394
42152,9398
42152,9408
42153,9412
42156,9416
42158,9421
42160,9427
42162,9431
42163,9435
42165,9440
42167,9445
42167,9453
42167,9459
42168,9463
42171,9467
42174,9471
42174,9479
42174,9485
42175,9489
42176,9495
42179,9499
42179,9507
42179,9515
42180,9519
42183,9523
42186,9527
42188,9533
42190,9537
42191,9541
42192,9547
42194,9552
42195,9559
42195,9566
42196,9570
42199,9574
42201,9579
42202,9586
42204,9590
42204,9597
42205,9603
42207,9608
42211,9612
42211,9623
42211,9632
42211,9640
42211,9648
42215,9652
42215,9661
42215,9668
42216,9674
42218,9679
42218,9693
42218,9703
42218,9709
42220,9714
42223,9718
42223,9731
42223,9737
42224,9741
42227,9745
42229,9750
42233,9754
42235,9758
42236,9762
42239,9766
42239,9773
42239,9793
42241,9797
42241,9803
42244,9807
42244,9815
42245,9822
42247,9826
42248,9830
42250,9835
42251,9841
42254,9846
42256,9850
42256,9861
42256,9871
42259,9875
42263,9879
42263,9889
42264,9893
42266,9898
42267,9904
42270,9909
42272,9913
42273,9917
42275,9922
42277,9927
42279,9933
42281,9937
42282,9941
42285,9945
42288,9949
42288,9959
42288,9965
42289,9969
42292,9973
42292,9981
42295,9986
42297,9990
42298,9994
42301,9998
42304,10002
42304,10012
42304,10018
42305,10022
42307,10027
42309,10032
42309,10040
42311,10044
42311,10050
42313,10055
42315,10060
42315,10068
42317,10072
42318,10076
42321,10080
42324,10084
42324,6
42326,10
42327,14
42330,18
42333,22
42333,32
42333,38
42334,42
42336,47
42339,51
42339,60
42339,66
42340,70
42341,76
42343,81
42344,88
42345,93
42346,97
42348,102
42351,106
42355,110
42357,114
42358,118
42361,122
42361,129
42363,135
42365,139
42366,143
42369,147
42372,151
42376,155
42376,165
42376,173
42378,178
42378,187
42378,195
42379,200
42380,204
42382,209
42385,213
42387,219
42389,223
42390,227
42393,231
42396,235
42398,241
42400,245
42401,249
42404,253
42406,258
42410,262
42412,266
42413,270
42416,274
42418,279
42418,297
42418,307
42419,311
42419,320
42422,324
42422,333
42423,338
42424,342
42427,346
42427,355
42430,360
42430,371
42431,375
42433,380
42435,385
42435,399
42435,405
42436,409
42439,413
42441,418
42441,430
42441,436
42442,440
42445,444
42447,449
42451,453
42451,463
42451,473
42453,478
42456,482
42456,495
42456,501
42457,505
42459,510
42460,516
42462,522
42462,529
42462,534
42465,538
42467,543
42469,549
42469,558
42470,562
42473,566
42473,573
42476,578
42476,585
42477,589
42477,597
42480,601
42481,608
42481,618
42482,622
42484,627
42487,631
42489,637
42491,641
42492,645
42495,649
42495,656
42499,660
42499,668
42500,672
42502,677
42505,681
42505,690
42507,694
42508,698
42511,702
42513,707
42515,713
42517,717
42518,721
42520,726
42522,731
42524,737
42524,745
42525,749
42528,753
42530,758
42532,764
42532,770
42533,774
42535,779
42538,783
42542,787
42542,799
42543,803
42546,807
42549,811
42549,828
42551,832
42552,836
42555,840
42558,844
42558,854
42558,860
42559,864
42562,868
42564,873
42564,905
42564,911
42565,915
42565,922
42568,926
42569,933
42569,940
42569,945
42572,949
42574,954
42576,960
42576,969
42577,973
42580,977
42583,981
42583,994
42583,1000
42584,1004
42587,1008
42590,1012
42590,1022
42590,1028
42591,1032
42593,1037
42595,1042
42597,1048
42599,1052
42600,1056
42603,1060
42606,1064
42608,1070
42610,1074
42611,1078
42614,1082
42617,1086
42617,1094
42619,1098
42620,1102
42622,1107
42623,1113
42625,1119
42625,1126
42626,1130
42628,1135
42631,1139
42631,1148
42632,1153
42633,1157
42636,1161
42639,1165
42641,1171
42641,1183
42641,1193
42643,1198
42645,1203
42647,1209
42647,1217
42648,1221
42651,1225
42654,1229
42654,1245
42654,1253
42654,1259
42656,1264
42657,1270
42661,1274
42663,1278
42664,1282
42667,1286
42669,1291
42671,1297
42671,1303
42672,1307
42675,1311
42678,1315
42678,1323
42678,1329
42679,1333
42682,1337
42685,1341
42685,1351
42685,1357
42686,1361
42689,1365
42691,1370
42691,1382
42691,1388
42692,1392
42695,1396
42698,1400
42698,1413
42700,1417
42701,1421
42704,1425
42707,1429
42709,1435
42711,1439
42712,1443
42715,1447
42718,1451
42722,1455
42722,1476
42723,1480
42726,1484
42729,1488
42731,1494
42733,1498
42734,1502
42737,1506
42739,1511
42741,1517
42741,1523
42742,1527
42745,1531
42748,1535
42748,1545
42748,1551
42749,1555
42752,1559
42754,1564
42756,1570
42756,1579
42757,1583
42759,1588
42762,1592
42764,1598
42766,1602
42767,1606
42769,1611
42770,1617
42773,1622
42773,1631
42773,1638
42775,1643
42778,1647
42780,1653
42780,1659
42781,1663
42784,1667
42787,1671
42789,1677
42791,1681
42792,1685
42795,1689
42798,1693
42798,1703
42798,1709
42798,1715
42801,1719
42801,1727
42804,1732
42804,1740
42804,1746
42805,1752
42806,1758
42808,1764
42808,1770
42809,1774
42812,1778
42815,1782
42815,1793
42817,1797
42817,1805
42817,1812
42820,1816
42820,1826
42822,1830
42823,1834
42825,1839
42826,1845
42828,1851
42828,1859
42828,1865
42830,1870
42831,1876
42835,1880
42837,1884
42838,1888
42841,1892
42844,1896
42848,1900
42848,1910
42849,1914
42852,1918
42855,1922
42857,1928
42857,1940
42858,1944
42861,1948
42864,1952
42866,1958
42866,1964
42867,1968
42869,1973
42871,1978
42871,1986
42871,1992
42872,1996
42875,2000
42878,2004
42878,2015
42880,2019
42881,2023
42883,2028
42884,2034
42886,2040
42888,2044
42888,2053
42888,2061
42889,2067
42892,2072
42892,2079
42892,2084
42895,2088
42895,2095
42897,2101
42897,2109
42898,2113
42901,2117
42903,2122
42905,2128
42905,2134
42906,2138
42908,2143
42911,2147
42913,2153
42915,2157
42916,2161
42919,2165
42922,2169
42922,2189
42922,2197
42923,2201
42926,2205
42929,2209
42933,2213
42933,2223
42934,2227
42937,2231
42940,2235
42944,2239
42944,2249
42945,2253
42947,2258
42950,2262
42950,2271
42950,2277
42951,2281
42954,2285
42956,2290
42958,2296
42960,2300
42961,2304
42964,2308
42967,2312
42969,2318
42969,2324
42970,2328
42973,2332
42976,2336
42978,2342
42980,2346
42981,2350
42984,2354
42987,2358
42991,2362
42993,2366
42994,2370
42997,2374
43000,2378
43000,2442
43000,2465
43001,2469
43001,2476
43004,2480
43008,2484
43008,2496
43009,2500
43009,2511
43012,2515
43016,2519
43016,2529
43016,2537
43016,2544
43019,2548
43020,2555
43022,2559
43023,2563
43023,2572
43024,2578
43028,2582
43028,2591
43029,2595
43032,2599
43034,2604
43038,2608
43040,2612
43041,2616
43043,2621
43045,2626
43047,2632
43049,2636
43050,2640
43053,2644
43056,2648
43056,2666
43056,2672
43057,2676
43059,2681
43060,2687
43062,2693
43062,2701
43063,2705
43066,2709
43066,2716
43069,2721
43071,2725
43072,2729
43074,2734
43077,2738
43077,2747
43079,2751
43080,2755
43083,2759
43086,2763
43086,2778
43086,2788
43086,2794
43087,2800
43089,2805
43093,2809
43093,2819
43094,2823
43097,2827
43099,2832
43099,2846
43101,2850
43102,2854
43104,2859
43105,2865
43107,2871
43107,2877
43107,2884
43108,2890
43110,2895
43112,2901
43112,2910
43112,2917
43114,2922
43116,2927
43118,2933
43118,2939
43119,2943
43122,2947
43124,2952
43126,2958
43128,2962
43129,2966
43129,2979
43132,2983
43132,2997
43132,3007
43133,3011
43136,3015
43139,3019
43139,3039
43139,3045
43140,3049
43142,3054
43143,3060
43145,3066
43147,3070
43148,3074
43150,3079
43151,3085
43153,3091
43155,3095
43156,3099
43159,3103
43162,3107
43164,3113
43164,3123
43165,3127
43168,3131
43168,3138
43170,3144
43170,3150
43171,3154
43174,3158
43177,3162
43177,3172
43177,3178
43178,3182
43181,3186
43184,3190
43186,3196
43186,3209
43187,3213
43190,3217
43192,3222
43194,3228
43194,3236
43195,3240
43198,3244
43198,3251
43202,3255
43202,3265
43203,3269
43203,3278
43206,3282
43207,3289
43209,3293
43209,3300
43210,3306
43213,3310
43213,3318
43213,3326
43214,3330
43217,3334
43219,3339
43219,3348
43220,3353
43220,3358
43223,3362
43225,3367
43227,3373
43227,3382
43228,3386
43230,3391
43233,3395
43235,3401
43237,3405
43238,3409
43240,3414
43241,3420
43243,3426
43245,3430
43245,3438
43245,3445
43248,3449
43248,3462
43248,3469
43248,3474
43250,3479
43252,3484
43252,3492
43252,3498
43253,3502
43256,3506
43259,3510
43261,3516
43261,3529
43262,3533
43262,3541
43264,3546
43266,3552
43268,3556
43269,3560
43272,3564
43275,3568
43277,3574
43277,3586
43278,3590
43281,3594
43284,3598
43284,3608
43286,3612
43287,3616
43290,3620
43293,3624
43295,3630
43295,3638
43296,3642
43296,3650
43299,3654
43299,3663
43301,3667
43302,3671
43305,3675
43305,3682
43309,3686
43311,3690
43312,3694
43315,3698
43318,3702
43318,3710
43320,3714
43320,3720
43322,3725
43324,3730
43326,3736
43328,3740
43329,3744
43332,3748
43335,3752
43335,3762
43335,3768
43336,3772
43339,3776
43342,3780
43342,3790
43342,3796
43343,3800
43345,3805
43346,3811
43346,3819
43347,3824
43347,3829
43350,3833
43353,3837
43357,3841
43357,3853
43358,3857
43361,3861
43363,3866
43365,3872
43365,3878
43366,3882
43369,3886
43371,3891
43371,3905
43371,3911
43372,3915
43375,3919
43378,3923
43378,3940
43378,3946
43379,3950
43382,3954
43385,3958
43385,3966
43385,3972
43386,3976
43389,3980
43389,3987
43393,3991
43393,4001
43394,4005
43397,4009
43400,4013
43402,4019
43404,4023
43405,4027
43408,4031
43411,4035
43415,4039
43415,4049
43416,4053
43419,4057
43422,4061
43424,4067
43424,4073
43425,4077
43427,4082
43430,4086
43432,4092
43432,4102
43432,4108
43434,4113
43437,4117
43437,4125
43437,4138
43438,4142
43441,4146
43444,4150
43446,4156
43446,4176
43447,4180
43450,4184
43453,4188
43457,4192
43457,4204
43458,4208
43460,4213
43461,4219
43464,4224
43466,4228
43466,4237
43469,4241
43469,4252
43469,4262
43469,4273
43469,4278
43472,4282
43474,4287
43476,4293
43476,4304
43476,4312
43479,4316
43479,4326
43483,4330
43485,4334
43485,4345
43485,4355
43485,4362
43487,4368
43487,4374
43488,4378
43490,4383
43491,4389
43491,4399
43491,4405
43492,4409
43494,4414
43495,4420
43498,4425
43500,4429
43501,4433
43504,4437
43504,4444
43504,4463
43504,4469
43505,4473
43508,4477
43510,4482
43511,4489
43511,4500
43512,4504
43514,4509
43517,4513
43519,4519
43519,4525
43520,4529
43523,4533
43523,4540
43527,4544
43529,4548
43530,4552
43533,4556
43536,4560
43536,4579
43536,4585
43537,4589
43539,4594
43542,4598
43544,4604
43544,4615
43544,4621
43546,4626
43548,4631
43550,4637
43552,4641
43553,4645
43556,4649
43559,4653
43561,4659
43563,4663
43564,4667
43566,4672
43569,4676
43569,4685
43569,4693
43569,4698
43572,4702
43572,4709
43573,4716
43573,4722
43574,4726
43576,4731
43577,4737
43579,4743
43579,4751
43580,4755
43582,4760
43585,4764
43585,4773
43585,4781
43586,4785
43589,4789
43591,4794
43592,4801
43593,4806
43594,4810
43597,4814
43599,4819
43600,4826
43600,4837
43601,4841
43603,4846
43606,4850
43606,4859
43607,4864
43608,4868
43611,4872
43613,4877
43615,4883
43615,4889
43616,4893
43619,4897
43621,4902
43625,4906
43625,4916
43626,4920
43629,4924
43632,4928
43634,4934
43634,4940
43635,4944
43638,4948
43641,4952
43641,4971
43641,4977
43642,4981
43645,4985
43647,4990
43649,4996
43649,5004
43649,5010
43651,5015
43653,5020
43655,5026
43655,5034
43656,5038
43659,5042
43662,5046
43662,5062
43664,5066
43665,5070
43667,5075
43670,5079
43670,5087
43670,5093
43671,5097
43674,5101
43676,5106
43676,5116
43676,5122
43677,5126
43680,5130
43683,5134
43685,5140
43685,5153
43686,5157
43689,5161
43691,5166
43691,5183
43691,5189
43692,5193
43695,5197
43695,5208
43695,5218
43696,5223
43697,5227
43700,5231
43702,5236
43706,5240
43706,5250
43707,5254
43710,5258
43712,5263
43714,5269
43714,5280
43715,5284
43718,5288
43721,5292
43723,5298
43725,5302
43725,5310
43725,5317
43728,5321
43728,5329
43728,5336
43729,5340
43732,5344
43734,5349
43734,5360
43734,5366
43735,5370
43738,5374
43738,5381
43738,5392
43740,5396
43740,5402
43743,5406
43743,5414
43744,5421
43744,5429
43745,5433
43748,5437
43751,5441
43755,5445
43757,5449
43757,5461
43760,5465
43763,5469
43763,5477
43763,5494
43764,5498
43767,5502
43767,5509
43770,5514
43770,5523
43771,5527
43771,5535
43774,5539
43778,5543
43778,5553
43779,5557
43782,5561
43782,5568
43784,5574
43784,5581
43784,5586
43787,5590
43787,5597
43787,5608
43789,5612
43790,5616
43792,5621
43794,5626
43794,5634
43794,5640
43795,5644
43798,5648
43798,5655
43800,5661
43802,5665
43802,5673
43802,5680
43805,5684
43806,5691
43806,5698
43807,5702
43809,5707
43812,5711
43812,5720
43812,5726
43813,5730
43815,5735
43816,5741
43818,5747
43818,5753
43819,5757
43822,5761
43824,5766
43824,5775
43826,5779
43827,5783
43829,5788
43832,5792
43834,5798
43834,5809
43835,5813
43837,5818
43839,5823
43839,5839
43841,5843
43842,5847
43845,5851
43848,5855
43852,5859
43854,5863
43854,5875
43856,5880
43859,5884
43861,5890
43861,5896
43862,5900
43865,5904
43867,5909
43869,5915
43869,5924
43870,5928
43873,5932
43873,5939
43877,5943
43879,5947
43879,5958
43879,5968
43879,5975
43883,5979
43885,5983
43886,5987
43889,5991
43892,5995
43894,6001
43894,6022
43895,6026
43897,6031
43900,6035
43900,6044
43901,6049
43902,6053
43905,6057
43905,6064
43907,6070
43907,6076
43908,6080
43911,6084
43911,6091
43914,6096
43916,6100
43917,6104
43920,6108
43922,6113
43922,6122
43923,6127
43923,6134
43925,6139
43928,6143
43928,6152
43930,6156
43931,6160
43934,6164
43936,6169
43938,6175
43940,6179
43941,6183
43944,6187
43946,6192
43950,6196
43950,6216
43951,6220
43954,6224
43954,6231
43956,6237
43956,6243
43957,6247
43960,6251
43963,6255
43963,6265
43963,6271
43964,6275
43967,6279
43970,6283
43972,6289
43972,6295
43973,6299
43976,6303
43979,6307
43981,6313
43981,6319
43982,6323
43984,6328
43986,6333
43988,6339
43988,6345
43989,6349
43992,6353
43995,6357
43997,6363
43997,6380
43998,6384
44001,6388
44003,6393
44005,6399
44005,6407
44006,6411
44009,6415
44011,6420
44011,6432
44013,6436
44014,6440
44017,6444
44020,6448
44020,6458
44022,6462
44022,6470
44024,6475
44026,6480
44030,6484
44030,6496
44031,6500
44034,6504
44034,6511
44035,6518
44037,6522
44038,6526
44041,6530
44043,6535
44043,6549
44043,6555
44044,6559
44047,6563
44049,6568
44049,6577
44051,6581
44052,6585
44055,6589
44058,6593
44058,6608
44058,6619
44059,6623
44062,6627
44065,6631
44067,6637
44067,6649
44068,6653
44071,6657
44071,6664
44073,6670
44073,6677
44074,6681
44077,6685
44077,6692
44080,6697
44080,6704
44081,6708
44084,6712
44084,6723
44088,6727
44088,6741
44088,6752
44090,6757
44093,6761
44093,6775
44095,6779
44096,6783
44099,6787
44102,6791
44104,6797
44104,6805
44105,6809
44108,6813
44108,6820
44112,6824
44112,6832
44112,6838
44114,6843
44114,6850
44116,6856
44116,6862
44117,6866
44120,6870
44120,6877
44123,6882
44123,6889
44124,6893
44127,6897
44127,6904
44129,6910
44129,6918
44129,6924
44131,6929
44134,6933
44136,6939
44138,6943
44139,6947
44142,6951
44142,6958
44145,6963
44147,6967
44148,6971
44151,6975
44151,6982
44151,6997
44152,7002
44153,7006
44156,7010
44159,7014
44161,7020
44161,7034
44161,7040
44163,7045
44166,7049
44168,7055
44168,7074
44169,7078
44172,7082
44172,7089
44175,7094
44175,7102
44175,7108
44177,7113
44180,7117
44180,7125
44180,7135
44181,7139
44184,7143
44187,7147
44187,7160
44187,7170
44188,7174
44191,7178
44194,7182
44198,7186
44200,7190
44201,7194
44204,7198
44206,7203
44210,7207
44212,7211
44213,7215
44215,7220
44216,7226
44218,7232
44220,7236
44221,7240
44224,7244
44226,7249
44228,7255
44228,7261
44229,7265
44229,7275
44232,7279
44232,7290
44232,7297
44232,7302
44235,7306
44238,7310
44242,7314
44244,7318
44245,7322
44248,7326
44250,7331
44250,7359
44250,7365
44251,7369
44254,7373
44256,7378
44256,7387
44258,7391
44259,7395
44262,7399
44265,7403
44265,7418
44265,7424
44266,7428
44268,7433
44270,7438
44272,7444
44274,7448
44274,7456
44274,7463
44277,7467
44277,7481
44277,7488
44278,7492
44281,7496
44284,7500
44284,7513
44284,7519
44285,7523
44288,7527
44291,7531
44291,7541
44291,7551
44291,7557
44292,7563
44295,7567
44299,7571
44299,7581
44299,7589
44299,7596
44302,7600
44302,7608
44302,7615
44303,7619
44306,7623
44309,7627
44309,7635
44309,7645
44310,7649
44313,7653
44316,7657
44316,7670
44318,7674
44319,7678
44322,7682
44324,7687
44325,7694
44325,7701
44326,7705
44329,7709
44329,7716
44332,7721
44334,7725
44334,7734
44334,7742
44337,7746
44337,7755
44338,7760
44339,7764
44342,7768
44344,7773
44344,7783
44344,7789
44345,7793
44346,7799
44348,7804
44349,7811
44351,7815
44352,7819
44354,7824
44357,7828
44357,7837
44358,7842
44358,7847
44361,7851
44364,7855
44366,7861
44368,7865
44369,7869
44372,7873
44375,7877
44375,7898
44377,7902
44378,7906
44378,7918
44381,7922
44382,7929
44382,7936
44382,7941
44385,7945
44387,7950
44388,7957
44389,7962
44390,7966
44393,7970
44395,7975
44396,7982
44398,7986
44399,7990
44402,7994
44404,7999
44408,8003
44408,8013
44409,8017
44411,8022
44414,8026
44418,8030
44418,8042
44419,8046
44422,8050
44424,8055
44426,8061
44428,8065
44429,8069
44432,8073
44434,8078
44435,8085
44435,8102
44435,8107
44438,8111
44441,8115
44445,8119
44447,8123
44448,8127
44448,8143
44451,8147
44453,8153
44453,8162
44454,8166
44457,8170
44457,8177
44461,8181
44461,8189
44461,8195
44463,8200
44465,8205
44466,8212
44466,8227
44467,8231
44469,8236
44472,8240
44472,8249
44472,8255
44473,8259
44476,8263
44478,8268
44478,8279
44478,8285
44479,8289
44482,8293
44485,8297
44487,8303
44489,8307
44490,8311
44493,8315
44495,8320
44499,8324
44499,8334
44500,8338
44503,8342
44505,8347
44506,8354
44508,8358
44508,8365
44509,8371
44512,8375
44516,8379
44518,8383
44519,8387
44522,8391
44525,8395
44527,8401
44529,8405
44530,8409
44530,8418
44531,8424
44534,8429
44534,8437
44535,8441
44538,8445
44541,8449
44541,8462
44541,8470
44542,8474
44545,8478
44547,8483
44549,8489
44551,8493
44552,8497
44554,8502
44555,8508
44557,8514
44557,8522
44557,8528
44559,8533
44562,8537
44566,8541
44566,8553
44567,8557
44570,8561
44573,8565
44573,8586
44573,8592
44574,8596
44576,8601
44577,8607
44579,8613
44579,8621
44579,8627
44582,8631
44582,8639
44582,8647
44583,8652
44583,8657
44586,8661
44588,8666
44592,8670
44592,8680
44593,8684
44596,8688
44599,8692
44599,8700
44601,8704
44602,8708
44605,8712
44608,8716
